Español,Palabra,ID Audio,Inicio (sg),Fin (sg),Lengua,Transcriptorx,Herramienta,Tanda,Repositorio,Código,Cita Audio,Cita Bibliográfica,Consultante,Original_audiopath,Recorte_path
red,,2010_08_17_FR_AG_092,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_21FR/2010_08_21_FR_AG_092.wav,../pict-glotales/assets/audio/20100817FR092_una_red_grande.wav
red,ɬawo̰x,2010_08_23_FR_AG_124,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_28DonFelix/2010_08_28_FR_AG_124.wav,../pict-glotales/assets/audio/20100823FR124_alrededor.wav
red,ʧa̰nʃam jiʧa̰nʃam,2011_07_12_FR_AG_057,,,nivacle,AG,Word,2023-08,DILA inv,Gu2011,Gutiérrez_2011,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,,../pict-glotales/assets/audio/20110712FR057_____________el._pescar_con_red.wav
red,jist͡ʃa̰t kaʦist͡ʃat ast͡ʃateɬ ast͡ʃa̰t ʦiβeʔ,2012_03_13_FR_AG_079,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_079.wav,../pict-glotales/assets/audio/20120313FR079_posesivos_red.wav
red,jixɑxi na xiβeʔk͡la,2012_03_08_FR_AG_031,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_104.wav,"../pict-glotales/assets/audio/20120308FR031_cuando_la_luna_aparece,_la_luna_cuando_es_redonda.wav"
red,sʧa̰t sʧatij,2012_03_16_FR_AG_054,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_054.wav,../pict-glotales/assets/audio/20120316FR054_red_redes.wav
red,kasʧa̰t,2012_03_19_FR_AG_003,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_003.wav,../pict-glotales/assets/audio/20120319FR003_nuestra_red.wav
red,koʦxa̰ʧam xa nasʧe laβo̰χ,2012_04_18_TS_AG_039,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/20120417/TS17abril2012/20120417_TS_AG_039.wav,../pict-glotales/assets/audio/20120418TS039_alrededor_tiene_solo_tierra.wav
red,jitʼḛʃ jitʼḛʃ naxpɑjiʧ,2017_04_04_FR_AG_027,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_027.wav,../pict-glotales/assets/audio/20170404FR027_raspa_raspa_(la_pared)_de_la_casa.wav
red,"xanɑwaɬ nɑwaɬxaʦhi jinɑwaɬxaʦhi ux ɬa jinɑwaɬxaʦhi anɑwaɬxaʦhi ɬnɑwaɬxaʦhi. kasnɑwaɬxaʦhi anɑwaɬxaʦhijeɬ ɬnɑwaɬxaʦhi ʦʼiwḛ, ɬa anɑwaɬxaʦhijeɬ jiʔeʃ naxpɑjiʧ",2017_04_06_FR_AG_009,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_009.wav,"../pict-glotales/assets/audio/20170406FR009_mirarse_al_espejo,_espejo,_mi_espejo_es_grande,_tu_espejo,_su_espejo,_nuestro_espejo,_el_espejo_de_ustedes,_el_espejo_de_ellos,_el_espejo_de_ustedes_está_sobre_la_pared.wav"
red,jisʧa̰t jisʧatis niʧʼak nawa jisʧatis niniʧʼak͡la nawa kasʦatis. kasʧa̰t. ampa jisʧatʼa ampa jisʧatisʔa. ampa kasʦatisʔa ~kasʧatisʔa,2017_07_03_TS_AG_020,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_020.wav,../pict-glotales/assets/audio/20170703TS020_mi_red_mis_redes_son_nuevas_mis_redes_no_son_nuevas_nuestras_redes._no_tengo_red_no_tengo_red..wav
red,tuʔkana ɬa sanijɑ nawa sanijɑ nituʔkana ʃaʔne. puʔxana xaʔwan xawa puʔxana sanijɑ xaʔwan xawa sanijɑ tuʔkana ʃaʔne,2017_07_07_FR_AG_073,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_073.wav,../pict-glotales/assets/audio/20170707FR073_la_sandía_es_redonda_las_sandías_no_son_redondas._veo_tres_sandías.wav
red,kaʔna tukana tukana ɬa jupʼaʧe,2017_07_08_TS_AG_006,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170407TS/20170407_TS_AG_006.wav,../pict-glotales/assets/audio/20170708TS006_hace_tiempo_no_es_redondo_se_muele_el_maiz.wav
red,,2019_07_22_TeS_AG_002,,,nivacle,AG,Word,2023-08,DILA inv,Gu2019,Gutiérrez_2019,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166483",Teo Servín,,../pict-glotales/assets/audio/20190722TeS002_este_nivacle_(conocés_y_ves)_dónde_está_el_nivacle_pongo_algo_estoy_armando_las_paredes_de_la_casa.wav
camino,,2010_08_23_FR_AG_164,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_17FRphonology/2010_08_17_FR_AG_164.wav,../pict-glotales/assets/audio/20100823FR164_encontre_un_tigre_en_el_camino.wav
camino,kaβa naɬus jaʔqoʦxatijaχ jaʔqoʦxatijaχʔin,2011_07_11_FR_AG_162,,,nivacle,AG,Word,2023-08,DILA inv,Gu2011,Gutiérrez_2011,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2011/FR11Julio2011/2011_07_11_FR_AG_162.wav,../pict-glotales/assets/audio/20110711FR162_todos_los_dias_yo_camino_mucho.wav
camino,ʧimʧimt͡ʃʔe,2012_03_13_FR_AG_052,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_052.wav,../pict-glotales/assets/audio/20120313FR052_un_camino_que_tiene_muchos_pozos.wav
camino,na nɑjiʃ ʧimʧimt͡ʃʔe,2012_03_13_FR_AG_053,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_053.wav,../pict-glotales/assets/audio/20120313FR053_el_camino_tiene_muchos_pozos.wav
camino,nɑjiʃ nɑjʃaj,2012_03_16_FR_AG_083,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_083.wav,../pict-glotales/assets/audio/20120316FR083_camino_caminos.wav
camino,kʼuxaʔa xanojiʃ,2012_03_12_FR_AG_014,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_014.wav,../pict-glotales/assets/audio/20120312FR014_estoy_por_llegar_al_camino.wav
camino,xapi niβak͡le juxaʔa xa nɑjiʃ,2012_03_12_FR_AG_017,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_017.wav,../pict-glotales/assets/audio/20120312FR017_los_nivacle_estan_por_llegar_al_camino.wav
camino,,2012_03_19_FR_AG_040,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_040.wav,../pict-glotales/assets/audio/20120319FR040_el_camino_es_ancho.wav
camino,jinoʧʼe na nɑjiʃ,2012_03_15_FR_AG_049,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_049.wav,../pict-glotales/assets/audio/20120315FR049_el_camino_esta_sobre_el_agua.wav
camino,fakʦexʃi na fijat japɑʦex apɑʦex kapɑʦes pɑʦex,2017_04_05_FR_AG_085,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_085.wav,../pict-glotales/assets/audio/20170405FR085_el_viento_sur_es_fuerte_camino_ligero.wav
camino,ʃaɬaʧʼe ka fiesta. ʃaɬaʧʼe xa nɑjiʃ xa nɑjiʃ ʃaɬaʧʼe,2017_04_07_FR_AG_023,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_023.wav,"../pict-glotales/assets/audio/20170407FR023_la_fiesta_no_quedó_mucho_tiempo,_ya_pasó._el_camino_no_queda_lejos.wav"
camino,kʼaʦaxʧʼe na nɑjiʃ na nɑjiʃ fkʼaʦaxʧʼe,2017_04_06_FR_AG_088,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_088.wav,../pict-glotales/assets/audio/20170406FR088_el_camino_es_amplio.wav
camino,nɑjiʃ fkʼaʦaxʧʼe na nɑjiʃ xawa nɑjʃaj fkʼaʦasʧʼe,2019_07_20_FR_AG_040,,,nivacle,AG,Word,2023-08,DILA inv,Gu2019,Gutiérrez_2019,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166486",Félix Ramírez,,../pict-glotales/assets/audio/20190720FR040_camino_el_camino_es_amplio_los_caminos_son_amplios.wav
carne,,2010_08_17_FR_AG_061,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_21FR/2010_08_21_FR_AG_061.wav,../pict-glotales/assets/audio/20100817FR061_carne_linda_de_animal.wav
carne,,2010_08_17_FR_AG_062,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_21FR/2010_08_21_FR_AG_062.wav,../pict-glotales/assets/audio/20100817FR062_carne_linda.wav
carne,,2010_08_25_E_AG_064,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Ernestina,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_25E/2010_08_25_E_AG_064.wav,../pict-glotales/assets/audio/20100825E064_grasa_encima_de_la_carne.wav
carne,,2010_08_17_FR_AG_137,,,nivacle,AG,Word,2023-08,DILA inv,Gu2010,Gutiérrez_2010,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2010/2010_08_17FRphonology/2010_08_17_FR_AG_137.wav,../pict-glotales/assets/audio/20100817FR137_Hago_fritar_la_carne.wav
carne,,2011_07_18_JR_AG_125,,,nivacle,AG,Word,2023-08,DILA inv,Gu2011,Gutiérrez_2011,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",José Rojas,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2011/JR18Julio2011/2011_07_18_JR_AG_125.wav,../pict-glotales/assets/audio/20110718JR125_el_carancho_come_carne.wav
carne,jikʼasxan,2012_03_13_FR_AG_021,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_021.wav,../pict-glotales/assets/audio/20120313FR021_mi_carne_de_la_vaca.wav
carne,akasxan ɬkʼasxan kas kasxan akʼasxaneɬ kʼasxan ʦiβeʔe,2012_03_13_FR_AG_022,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_022.wav,../pict-glotales/assets/audio/20120313FR022_posesivos_carne.wav
carne,jisxa̰n asxa̰n tʼasxa̰n kaʦisxan asxaneɬ tasxa̰n ʦiβeʔe,2012_03_13_FR_AG_023,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_023.wav,../pict-glotales/assets/audio/20120313FR023_carne_de_mi_cuerpo.wav
carne,jiβuʔun aβṵn ɬaβṵn kasβṵn aβuʔneɬ laβṵn ʦiβeʔe,2012_03_13_FR_AG_026,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_026.wav,../pict-glotales/assets/audio/20120313FR026_posesivos_carne_asada.wav
carne,niʧa̰x xaju ɬɑn pa kapasβṵn,2012_03_13_FR_AG_027,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_027.wav,../pict-glotales/assets/audio/20120313FR027_nos_va_a_traer_la_carne.wav
carne,,2012_03_16_TS_AG_147,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/20120316/TS16marzo2012/20120316_TS_AG_147.wav,../pict-glotales/assets/audio/20120316TS147_es_rica_la_carne_de_uclʼo.wav
carne,xaqɑk͡lɑɬ ka tɑsxa̰n,2012_03_16_TS_AG_172,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/20120316/TS16marzo2012/20120316_TS_AG_172.wav,../pict-glotales/assets/audio/20120316TS172_estoy_fritando_carne.wav
carne,tʼasxa̰n jiqʼasxan,2012_05_03_FR_AG_024,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_024.wav,../pict-glotales/assets/audio/20120503FR024_carne_para_comer.wav
carne,nijiqʼasxana,2012_05_03_FR_AG_025,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_025.wav,../pict-glotales/assets/audio/20120503FR025_no_es_mi_carne.wav
carne,ampa tʼasxaʔna,2012_05_03_FR_AG_026,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/FR13marzo2012/20120313_FR_AG_026.wav,../pict-glotales/assets/audio/20120503FR026_no_hay_carne.wav
carne,qafɑf na tɑsχa̰n,2012_03_23_TS_AG_128,,,nivacle,AG,Word,2023-08,DILA inv,Gu2012,Gutiérrez_2012,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Teresita Sánchez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2012/20120316/TS16marzo2012/20120316_TS_AG_128.wav,"../pict-glotales/assets/audio/20120323TS128_ya_no_tiene_ni_carne,_por_delgadez.wav"
carne,jiʔwṵn xakʃaja xaju xa jiasado xakʃaja xaju pa jiʔwṵn,2017_04_05_FR_AG_112,,,nivacle,AG,Word,2023-08,DILA inv,Gu2017,Gutiérrez_2017,"Gutiérrez, Analía (2015). Segmental and prosodic complexity in Nivaĉle : laryngeals, laterals, and metathesis. Tesis doctoral.Vancouver: University of British Columbia. Retrieved from https://open.library.ubc.ca/collections/ubctheses/24/items/1.0166488",Félix Ramírez,DILA/Nivacle/Audios-TCFiladelfia/TCFiladelfiaAudios2017/20170404FR/20170404FR_AG_112.wav,"../pict-glotales/assets/audio/20170405FR112_mi_asado,_mi_carne_voy_a_comprar_mi_asado.wav"
